created,text,retwc,hashtag,followers,friends
2021-09-24 13:51:06,b'I\xe2\x80\x99m 95% sure all of you wouldn\xe2\x80\x99t wait for your babies first words to be \xe2\x80\x9cyes I consent to the Covid vaccine\xe2\x80\x9d before\xe2\x80\xa6 https://t.co/b1JU4KyB0c',0,None,4394,407
2021-09-24 13:51:06,b'RT @ASlavitt: BREAKING: Pfizer booster approved for any adults at-risk from COVID exposure who are 6 months past their second vaccine.\n\nAtt\xe2\x80\xa6',1737,None,19424,21000
2021-09-24 13:51:06,"b""RT @TBDHealthUnit: Hi! My name is what? my name is who? my name is GO GET YOUR VACCINE TODAY. \n\nLooking at you 30-39 yr olds -- You're drop\xe2\x80\xa6""",13,None,163,727
2021-09-24 13:51:06,b'RT @Vanessa_RN_ER: If the vaccine were dangerous they would have given it to poor people first. Instead politicians and billionaires were t\xe2\x80\xa6',6531,None,99,504
2021-09-24 13:51:06,"b'RT @drsandypants: Vaccine passports are really a lockdown of undesirable people (the unvaccinated, the poor, and the dissidents). \n\nClass d\xe2\x80\xa6'",814,None,31,224
2021-09-24 13:51:05,b'@BBCNews Well that doesn\xe2\x80\x99t hold up their vaccine argument then does it \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',0,None,39,118
2021-09-24 13:51:05,b'RT @lisabowes: after listening to the news this morning 14 yr old says:\n\n\xe2\x80\x9cIt\xe2\x80\x99s strange that people think that a vaccine that has helped mil\xe2\x80\xa6',10482,None,21,104
2021-09-24 13:51:05,"b'RT @AvonandsomerRob: Only 3 in 10 Premier League footballers have taken a vaccine, as players refuse to take part in an initiative by the F\xe2\x80\xa6'",395,None,349,1219
2021-09-24 13:51:05,"b'If the medically educated are part of the group not getting the vaccine, how do you possibly argue that ""vaccine he\xe2\x80\xa6 https://t.co/6lhSQhi3yI'",0,None,205,199
2021-09-24 13:51:05,b'RT @setiogi: \xe2\x80\x9c[@BTS_twt] are all vaccinated &amp; we sympathize with people who fear vaccines because it\xe2\x80\x99s something that didn\xe2\x80\x99t exist before.\xe2\x80\xa6',2927,None,71,134
