created,text,retwc,hashtag,followers,friends
2021-10-18 22:11:58,"b'@rnz_news If this was about health the criteria would be ""you\'re safe from Covid-19"" not, ""you\'ve been injected by\xe2\x80\xa6 https://t.co/E9B08w3UEe'",0,None,242,142
2021-10-18 22:11:56,b'@infinitusestnum @TheM0dalice Did you say \xe2\x80\x9cextensive clinical trials?\xe2\x80\x9d That is a complete misstatement unless you i\xe2\x80\xa6 https://t.co/vk4OKUDK0l',0,None,115,634
2021-10-18 22:11:54,"b""RT @CTVReginaLive: Pfizer officially requests Health Canada approval for kids' COVID-19 shot https://t.co/cYJT5aL6wh""",1,None,807,1322
2021-10-18 22:11:52,b'RT @D_P_Patterson: Corrupt: CNBC Openly Admits Pro-mRNA Vaccine Article PAID FOR By Pfizer https://t.co/mXq6VRiJDH',2,None,641,1469
2021-10-18 22:11:48,"b""RT @StevenDelDuca: Pfizer's COVID-19 vaccine application for 5-11-year-olds is excellent news for anxious parents across the province. Onta\xe2\x80\xa6""",46,None,9610,2947
2021-10-18 22:11:48,b'RT @Tainoanomaly: @nypost Just gonna leave this here.. \n\nhttps://t.co/GQC199nBd7',60,None,1544,2265
2021-10-18 22:11:48,b'RT @ezralevant: These are the vaccine injury stats from Ontario. Young men are 50 times more likely to get a heart injury from a vaccine th\xe2\x80\xa6',2925,None,8,109
2021-10-18 22:11:47,b'RT @Expecte02304588: BREAKING - Official data shows 269 drugs are known to dangerously interact with the Pfizer C-19 injection including th\xe2\x80\xa6',239,None,1873,2430
2021-10-18 22:11:46,"b""RT @trclosson: Let's get the @GovCanHealth  decision made quickly to approve the Pfizer vaccine for children 5 to 11. We need to keep the l\xe2\x80\xa6""",1,None,3479,2883
2021-10-18 22:11:46,b'RT @AtlRey: Fun fact: All 3 FDA-authorized COVID-19 vax companies currently employ former FDA commissioners on their boards. Surprised?\n\nDr\xe2\x80\xa6',39,None,1429,3354
2021-10-18 22:11:45,b'RT @AtlRey: Fun fact: All 3 FDA-authorized COVID-19 vax companies currently employ former FDA commissioners on their boards. Surprised?\n\nDr\xe2\x80\xa6',39,None,5138,549
2021-10-18 22:11:45,"b'RT @TheM0dalice: BlackRock, who is buying up homes and foreclosures at record speed in the United States has an ownership of 262,067,651 sh\xe2\x80\xa6'",1950,None,1268,1506
2021-10-18 22:11:44,"b'RT @GovAndyBeshear: Following meetings of the @US_FDA advisory committee, Gov. Beshear and Dr. Stack provided updates on booster shots for\xe2\x80\xa6'",2,None,785,4992
2021-10-18 22:11:44,"b'RT @TheM0dalice: BlackRock, who is buying up homes and foreclosures at record speed in the United States has an ownership of 262,067,651 sh\xe2\x80\xa6'",1950,None,16,151
2021-10-18 22:11:38,b'RT @beverleyturner: But many parents will never forget this time and we will never forgive the key architects of this systematic abuse of o\xe2\x80\xa6',71,None,447,133
2021-10-18 22:11:36,b'Pfizer asks Health Canada to approve COVID vaccine for kids five to 11 years old https://t.co/cPmopqkTDY',0,None,4057,870
